date,zone_id,zone_name,symptom_score,source
2022-05-29,11,Ramna & Motijheel,15.09,google_trends
2022-05-29,12,Khilgaon & Mugda,9.66,google_trends
2022-05-29,13,Dhanmondi & Azimpur,7.6,google_trends
2022-05-29,14,Wari & Jatrabari,20.18,google_trends
2022-05-29,15,Bashundhara R/A (NSU),17.45,google_trends
2022-06-05,1,Uttara,8.14,google_trends
2022-06-05,2,Mirpur,13.76,google_trends
2022-06-05,3,Gulshan & Banani,15.61,google_trends
2022-06-05,4,Agargaon & Kafrul,12.49,google_trends
2022-06-05,5,Farmgate & Karwan Bazar,16.43,google_trends
2022-06-05,6,Diabari & Ashkona,1.2,google_trends
2022-06-05,7,Uttarkhan & Faidabad,7.88,google_trends
2022-06-05,8,Dakshinkhan & Dumni,10.42,google_trends
2022-06-05,9,Vatara & Kuril,10.76,google_trends
2022-06-05,10,Badda & Aftabnagar,7.41,google_trends
2022-06-05,11,Ramna & Motijheel,16.96,google_trends
2022-06-05,12,Khilgaon & Mugda,11.59,google_trends
2022-06-05,13,Dhanmondi & Azimpur,16.63,google_trends
2022-06-05,14,Wari & Jatrabari,16.03,google_trends
2022-06-05,15,Bashundhara R/A (NSU),19.48,google_trends
2022-06-12,1,Uttara,3.75,google_trends
2022-06-12,2,Mirpur,8.12,google_trends
2022-06-12,3,Gulshan & Banani,6.86,google_trends
2022-06-12,4,Agargaon & Kafrul,10.65,google_trends
2022-06-12,5,Farmgate & Karwan Bazar,10.43,google_trends
2022-06-12,6,Diabari & Ashkona,2.12,google_trends
2022-06-12,7,Uttarkhan & Faidabad,5.0,google_trends
2022-06-12,8,Dakshinkhan & Dumni,0.8,google_trends
2022-06-12,9,Vatara & Kuril,2.35,google_trends
2022-06-12,10,Badda & Aftabnagar,11.01,google_trends
2022-06-12,11,Ramna & Motijheel,17.85,google_trends
2022-06-12,12,Khilgaon & Mugda,12.47,google_trends
2022-06-12,13,Dhanmondi & Azimpur,7.22,google_trends
2022-06-12,14,Wari & Jatrabari,12.78,google_trends
2022-06-12,15,Bashundhara R/A (NSU),13.33,google_trends
2022-06-19,1,Uttara,9.03,google_trends
2022-06-19,2,Mirpur,7.47,google_trends
2022-06-19,3,Gulshan & Banani,9.19,google_trends
2022-06-19,4,Agargaon & Kafrul,6.66,google_trends
2022-06-19,5,Farmgate & Karwan Bazar,13.47,google_trends
2022-06-19,6,Diabari & Ashkona,5.7,google_trends
2022-06-19,7,Uttarkhan & Faidabad,1.53,google_trends
2022-06-19,8,Dakshinkhan & Dumni,4.73,google_trends
2022-06-19,9,Vatara & Kuril,12.22,google_trends
2022-06-19,10,Badda & Aftabnagar,8.67,google_trends
2022-06-19,11,Ramna & Motijheel,15.1,google_trends
2022-06-19,12,Khilgaon & Mugda,9.47,google_trends
2022-06-19,13,Dhanmondi & Azimpur,11.95,google_trends
2022-06-19,14,Wari & Jatrabari,7.61,google_trends
2022-06-19,15,Bashundhara R/A (NSU),18.37,google_trends
2022-06-26,1,Uttara,7.76,google_trends
2022-06-26,2,Mirpur,10.76,google_trends
2022-06-26,3,Gulshan & Banani,7.98,google_trends
2022-06-26,4,Agargaon & Kafrul,6.75,google_trends
2022-06-26,5,Farmgate & Karwan Bazar,15.02,google_trends
2022-06-26,6,Diabari & Ashkona,6.4,google_trends
2022-06-26,7,Uttarkhan & Faidabad,7.07,google_trends
2022-06-26,8,Dakshinkhan & Dumni,8.55,google_trends
2022-06-26,9,Vatara & Kuril,9.07,google_trends
2022-06-26,10,Badda & Aftabnagar,8.48,google_trends
2022-06-26,11,Ramna & Motijheel,15.76,google_trends
2022-06-26,12,Khilgaon & Mugda,11.26,google_trends
2022-06-26,13,Dhanmondi & Azimpur,13.16,google_trends
2022-06-26,14,Wari & Jatrabari,14.23,google_trends
2022-06-26,15,Bashundhara R/A (NSU),14.44,google_trends
2022-07-03,1,Uttara,9.49,google_trends
2022-07-03,2,Mirpur,11.51,google_trends
2022-07-03,3,Gulshan & Banani,5.98,google_trends
2022-07-03,4,Agargaon & Kafrul,2.59,google_trends
2022-07-03,5,Farmgate & Karwan Bazar,13.51,google_trends
2022-07-03,6,Diabari & Ashkona,2.04,google_trends
2022-07-03,7,Uttarkhan & Faidabad,2.91,google_trends
2022-07-03,8,Dakshinkhan & Dumni,0.0,google_trends
2022-07-03,9,Vatara & Kuril,2.19,google_trends
2022-07-03,10,Badda & Aftabnagar,9.28,google_trends
2022-07-03,11,Ramna & Motijheel,12.92,google_trends
2022-07-03,12,Khilgaon & Mugda,10.22,google_trends
2022-07-03,13,Dhanmondi & Azimpur,11.33,google_trends
2022-07-03,14,Wari & Jatrabari,9.37,google_trends
2022-07-03,15,Bashundhara R/A (NSU),15.46,google_trends
2022-07-10,1,Uttara,12.95,google_trends
2022-07-10,2,Mirpur,12.29,google_trends
2022-07-10,3,Gulshan & Banani,12.0,google_trends
2022-07-10,4,Agargaon & Kafrul,7.68,google_trends
2022-07-10,5,Farmgate & Karwan Bazar,11.83,google_trends
2022-07-10,6,Diabari & Ashkona,5.06,google_trends
2022-07-10,7,Uttarkhan & Faidabad,6.46,google_trends
2022-07-10,8,Dakshinkhan & Dumni,6.93,google_trends
2022-07-10,9,Vatara & Kuril,11.93,google_trends
2022-07-10,10,Badda & Aftabnagar,7.7,google_trends
2022-07-10,11,Ramna & Motijheel,12.28,google_trends
2022-07-10,12,Khilgaon & Mugda,11.53,google_trends
2022-07-10,13,Dhanmondi & Azimpur,11.43,google_trends
2022-07-10,14,Wari & Jatrabari,7.9,google_trends
2022-07-10,15,Bashundhara R/A (NSU),11.69,google_trends
2022-07-17,1,Uttara,10.56,google_trends
2022-07-17,2,Mirpur,16.16,google_trends
2022-07-17,3,Gulshan & Banani,8.77,google_trends
2022-07-17,4,Agargaon & Kafrul,8.61,google_trends
2022-07-17,5,Farmgate & Karwan Bazar,14.75,google_trends
2022-07-17,6,Diabari & Ashkona,5.12,google_trends
2022-07-17,7,Uttarkhan & Faidabad,4.31,google_trends
2022-07-17,8,Dakshinkhan & Dumni,5.34,google_trends
2022-07-17,9,Vatara & Kuril,8.34,google_trends
2022-07-17,10,Badda & Aftabnagar,6.38,google_trends
2022-07-17,11,Ramna & Motijheel,14.15,google_trends
2022-07-17,12,Khilgaon & Mugda,10.63,google_trends
2022-07-17,13,Dhanmondi & Azimpur,12.98,google_trends
2022-07-17,14,Wari & Jatrabari,14.24,google_trends
2022-07-17,15,Bashundhara R/A (NSU),16.99,google_trends
2022-07-24,1,Uttara,11.52,google_trends
2022-07-24,2,Mirpur,10.97,google_trends
2022-07-24,3,Gulshan & Banani,9.87,google_trends
2022-07-24,4,Agargaon & Kafrul,8.45,google_trends
2022-07-24,5,Farmgate & Karwan Bazar,16.9,google_trends
2022-07-24,6,Diabari & Ashkona,6.43,google_trends
2022-07-24,7,Uttarkhan & Faidabad,0.0,google_trends
2022-07-24,8,Dakshinkhan & Dumni,9.16,google_trends
2022-07-24,9,Vatara & Kuril,10.61,google_trends
2022-07-24,10,Badda & Aftabnagar,8.79,google_trends
2022-07-24,11,Ramna & Motijheel,9.27,google_trends
2022-07-24,12,Khilgaon & Mugda,8.83,google_trends
2022-07-24,13,Dhanmondi & Azimpur,7.68,google_trends
2022-07-24,14,Wari & Jatrabari,11.87,google_trends
2022-07-24,15,Bashundhara R/A (NSU),18.44,google_trends
2022-07-31,1,Uttara,8.08,google_trends
2022-07-31,2,Mirpur,11.29,google_trends
2022-07-31,3,Gulshan & Banani,9.16,google_trends
2022-07-31,4,Agargaon & Kafrul,9.33,google_trends
2022-07-31,5,Farmgate & Karwan Bazar,10.5,google_trends
2022-07-31,6,Diabari & Ashkona,3.49,google_trends
2022-07-31,7,Uttarkhan & Faidabad,2.6,google_trends
2022-07-31,8,Dakshinkhan & Dumni,3.65,google_trends
2022-07-31,9,Vatara & Kuril,6.56,google_trends
2022-07-31,10,Badda & Aftabnagar,7.63,google_trends
2022-07-31,11,Ramna & Motijheel,12.68,google_trends
2022-07-31,12,Khilgaon & Mugda,11.86,google_trends
2022-07-31,13,Dhanmondi & Azimpur,13.51,google_trends
2022-07-31,14,Wari & Jatrabari,7.78,google_trends
2022-07-31,15,Bashundhara R/A (NSU),11.12,google_trends
2022-08-07,1,Uttara,9.04,google_trends
2022-08-07,2,Mirpur,14.2,google_trends
2022-08-07,3,Gulshan & Banani,8.54,google_trends
2022-08-07,4,Agargaon & Kafrul,0.0,google_trends
2022-08-07,5,Farmgate & Karwan Bazar,10.88,google_trends
2022-08-07,6,Diabari & Ashkona,4.87,google_trends
2022-08-07,7,Uttarkhan & Faidabad,7.26,google_trends
2022-08-07,8,Dakshinkhan & Dumni,4.19,google_trends
2022-08-07,9,Vatara & Kuril,4.83,google_trends
2022-08-07,10,Badda & Aftabnagar,1.32,google_trends
2022-08-07,11,Ramna & Motijheel,10.13,google_trends
2022-08-07,12,Khilgaon & Mugda,9.32,google_trends
2022-08-07,13,Dhanmondi & Azimpur,13.28,google_trends
2022-08-07,14,Wari & Jatrabari,14.28,google_trends
2022-08-07,15,Bashundhara R/A (NSU),16.48,google_trends
2022-08-14,1,Uttara,9.42,google_trends
2022-08-14,2,Mirpur,9.32,google_trends
2022-08-14,3,Gulshan & Banani,8.22,google_trends
2022-08-14,4,Agargaon & Kafrul,12.22,google_trends
2022-08-14,5,Farmgate & Karwan Bazar,9.94,google_trends
2022-08-14,6,Diabari & Ashkona,6.62,google_trends
2022-08-14,7,Uttarkhan & Faidabad,4.61,google_trends
2022-08-14,8,Dakshinkhan & Dumni,2.52,google_trends
2022-08-14,9,Vatara & Kuril,5.54,google_trends
2022-08-14,10,Badda & Aftabnagar,8.53,google_trends
2022-08-14,11,Ramna & Motijheel,13.6,google_trends
2022-08-14,12,Khilgaon & Mugda,9.25,google_trends
2022-08-14,13,Dhanmondi & Azimpur,12.09,google_trends
2022-08-14,14,Wari & Jatrabari,11.6,google_trends
2022-08-14,15,Bashundhara R/A (NSU),16.84,google_trends
2022-08-21,1,Uttara,8.64,google_trends
2022-08-21,2,Mirpur,11.87,google_trends
2022-08-21,3,Gulshan & Banani,11.07,google_trends
2022-08-21,4,Agargaon & Kafrul,12.88,google_trends
2022-08-21,5,Farmgate & Karwan Bazar,15.47,google_trends
2022-08-21,6,Diabari & Ashkona,8.81,google_trends
2022-08-21,7,Uttarkhan & Faidabad,5.77,google_trends
2022-08-21,8,Dakshinkhan & Dumni,6.98,google_trends
2022-08-21,9,Vatara & Kuril,5.24,google_trends
2022-08-21,10,Badda & Aftabnagar,7.49,google_trends
2022-08-21,11,Ramna & Motijheel,14.1,google_trends
2022-08-21,12,Khilgaon & Mugda,15.36,google_trends
2022-08-21,13,Dhanmondi & Azimpur,11.19,google_trends
2022-08-21,14,Wari & Jatrabari,13.42,google_trends
2022-08-21,15,Bashundhara R/A (NSU),18.27,google_trends
2022-08-28,1,Uttara,10.93,google_trends
2022-08-28,2,Mirpur,10.55,google_trends
2022-08-28,3,Gulshan & Banani,4.69,google_trends
2022-08-28,4,Agargaon & Kafrul,3.38,google_trends
2022-08-28,5,Farmgate & Karwan Bazar,11.22,google_trends
2022-08-28,6,Diabari & Ashkona,6.58,google_trends
2022-08-28,7,Uttarkhan & Faidabad,5.1,google_trends
2022-08-28,8,Dakshinkhan & Dumni,2.88,google_trends
2022-08-28,9,Vatara & Kuril,9.42,google_trends
2022-08-28,10,Badda & Aftabnagar,6.33,google_trends
2022-08-28,11,Ramna & Motijheel,12.04,google_trends
2022-08-28,12,Khilgaon & Mugda,9.3,google_trends
2022-08-28,13,Dhanmondi & Azimpur,7.67,google_trends
2022-08-28,14,Wari & Jatrabari,5.92,google_trends
2022-08-28,15,Bashundhara R/A (NSU),13.61,google_trends
2022-09-04,1,Uttara,8.12,google_trends
2022-09-04,2,Mirpur,7.74,google_trends
2022-09-04,3,Gulshan & Banani,6.88,google_trends
2022-09-04,4,Agargaon & Kafrul,6.98,google_trends
2022-09-04,5,Farmgate & Karwan Bazar,16.11,google_trends
2022-09-04,6,Diabari & Ashkona,2.43,google_trends
2022-09-04,7,Uttarkhan & Faidabad,7.46,google_trends
2022-09-04,8,Dakshinkhan & Dumni,1.29,google_trends
2022-09-04,9,Vatara & Kuril,11.05,google_trends
2022-09-04,10,Badda & Aftabnagar,6.68,google_trends
2022-09-04,11,Ramna & Motijheel,8.05,google_trends
2022-09-04,12,Khilgaon & Mugda,10.49,google_trends
2022-09-04,13,Dhanmondi & Azimpur,11.18,google_trends
2022-09-04,14,Wari & Jatrabari,10.81,google_trends
2022-09-04,15,Bashundhara R/A (NSU),15.42,google_trends
2022-09-11,1,Uttara,6.44,google_trends
2022-09-11,2,Mirpur,11.44,google_trends
2022-09-11,3,Gulshan & Banani,9.61,google_trends
2022-09-11,4,Agargaon & Kafrul,5.99,google_trends
2022-09-11,5,Farmgate & Karwan Bazar,10.93,google_trends
2022-09-11,6,Diabari & Ashkona,3.96,google_trends
2022-09-11,7,Uttarkhan & Faidabad,8.15,google_trends
2022-09-11,8,Dakshinkhan & Dumni,4.02,google_trends
2022-09-11,9,Vatara & Kuril,6.96,google_trends
2022-09-11,10,Badda & Aftabnagar,5.94,google_trends
2022-09-11,11,Ramna & Motijheel,13.94,google_trends
2022-09-11,12,Khilgaon & Mugda,9.49,google_trends
2022-09-11,13,Dhanmondi & Azimpur,11.13,google_trends
2022-09-11,14,Wari & Jatrabari,15.84,google_trends
2022-09-11,15,Bashundhara R/A (NSU),11.12,google_trends
2022-09-18,1,Uttara,10.46,google_trends
2022-09-18,2,Mirpur,8.89,google_trends
2022-09-18,3,Gulshan & Banani,10.92,google_trends
2022-09-18,4,Agargaon & Kafrul,10.29,google_trends
2022-09-18,5,Farmgate & Karwan Bazar,14.15,google_trends
2022-09-18,6,Diabari & Ashkona,4.97,google_trends
2022-09-18,7,Uttarkhan & Faidabad,5.44,google_trends
2022-09-18,8,Dakshinkhan & Dumni,6.43,google_trends
2022-09-18,9,Vatara & Kuril,10.81,google_trends
2022-09-18,10,Badda & Aftabnagar,6.67,google_trends
2022-09-18,11,Ramna & Motijheel,12.06,google_trends
2022-09-18,12,Khilgaon & Mugda,14.57,google_trends
2022-09-18,13,Dhanmondi & Azimpur,16.06,google_trends
2022-09-18,14,Wari & Jatrabari,10.66,google_trends
2022-09-18,15,Bashundhara R/A (NSU),17.17,google_trends
2022-09-25,1,Uttara,8.69,google_trends
2022-09-25,2,Mirpur,14.22,google_trends
2022-09-25,3,Gulshan & Banani,11.28,google_trends
2022-09-25,4,Agargaon & Kafrul,6.82,google_trends
2022-09-25,5,Farmgate & Karwan Bazar,17.19,google_trends
2022-09-25,6,Diabari & Ashkona,5.38,google_trends
2022-09-25,7,Uttarkhan & Faidabad,6.42,google_trends
2022-09-25,8,Dakshinkhan & Dumni,8.03,google_trends
2022-09-25,9,Vatara & Kuril,9.45,google_trends
2022-09-25,10,Badda & Aftabnagar,10.89,google_trends
2022-09-25,11,Ramna & Motijheel,17.27,google_trends
2022-09-25,12,Khilgaon & Mugda,13.96,google_trends
2022-09-25,13,Dhanmondi & Azimpur,10.59,google_trends
2022-09-25,14,Wari & Jatrabari,16.7,google_trends
2022-09-25,15,Bashundhara R/A (NSU),14.93,google_trends
2022-10-02,1,Uttara,14.23,google_trends
2022-10-02,2,Mirpur,11.77,google_trends
2022-10-02,3,Gulshan & Banani,9.42,google_trends
2022-10-02,4,Agargaon & Kafrul,9.19,google_trends
2022-10-02,5,Farmgate & Karwan Bazar,15.11,google_trends
2022-10-02,6,Diabari & Ashkona,7.25,google_trends
2022-10-02,7,Uttarkhan & Faidabad,5.17,google_trends
2022-10-02,8,Dakshinkhan & Dumni,3.64,google_trends
2022-10-02,9,Vatara & Kuril,6.85,google_trends
2022-10-02,10,Badda & Aftabnagar,9.36,google_trends
2022-10-02,11,Ramna & Motijheel,19.46,google_trends
2022-10-02,12,Khilgaon & Mugda,7.96,google_trends
2022-10-02,13,Dhanmondi & Azimpur,11.48,google_trends
2022-10-02,14,Wari & Jatrabari,12.88,google_trends
2022-10-02,15,Bashundhara R/A (NSU),21.02,google_trends
2022-10-09,1,Uttara,13.45,google_trends
2022-10-09,2,Mirpur,18.11,google_trends
2022-10-09,3,Gulshan & Banani,16.16,google_trends
2022-10-09,4,Agargaon & Kafrul,6.65,google_trends
2022-10-09,5,Farmgate & Karwan Bazar,15.86,google_trends
2022-10-09,6,Diabari & Ashkona,5.7,google_trends
2022-10-09,7,Uttarkhan & Faidabad,7.21,google_trends
2022-10-09,8,Dakshinkhan & Dumni,7.11,google_trends
2022-10-09,9,Vatara & Kuril,13.68,google_trends
2022-10-09,10,Badda & Aftabnagar,11.05,google_trends
2022-10-09,11,Ramna & Motijheel,12.81,google_trends
2022-10-09,12,Khilgaon & Mugda,11.46,google_trends
2022-10-09,13,Dhanmondi & Azimpur,16.57,google_trends
2022-10-09,14,Wari & Jatrabari,13.22,google_trends
2022-10-09,15,Bashundhara R/A (NSU),15.36,google_trends
2022-10-16,1,Uttara,5.6,google_trends
2022-10-16,2,Mirpur,14.63,google_trends
2022-10-16,3,Gulshan & Banani,9.74,google_trends
2022-10-16,4,Agargaon & Kafrul,7.35,google_trends
2022-10-16,5,Farmgate & Karwan Bazar,10.34,google_trends
2022-10-16,6,Diabari & Ashkona,1.78,google_trends
2022-10-16,7,Uttarkhan & Faidabad,6.05,google_trends
2022-10-16,8,Dakshinkhan & Dumni,0.0,google_trends
2022-10-16,9,Vatara & Kuril,11.21,google_trends
2022-10-16,10,Badda & Aftabnagar,8.37,google_trends
2022-10-16,11,Ramna & Motijheel,10.74,google_trends
2022-10-16,12,Khilgaon & Mugda,11.92,google_trends
2022-10-16,13,Dhanmondi & Azimpur,13.71,google_trends
2022-10-16,14,Wari & Jatrabari,15.07,google_trends
2022-10-16,15,Bashundhara R/A (NSU),13.77,google_trends
2022-10-23,1,Uttara,5.27,google_trends
2022-10-23,2,Mirpur,8.38,google_trends
2022-10-23,3,Gulshan & Banani,6.64,google_trends
2022-10-23,4,Agargaon & Kafrul,6.25,google_trends
2022-10-23,5,Farmgate & Karwan Bazar,16.72,google_trends
2022-10-23,6,Diabari & Ashkona,6.57,google_trends
2022-10-23,7,Uttarkhan & Faidabad,5.21,google_trends
2022-10-23,8,Dakshinkhan & Dumni,4.09,google_trends
2022-10-23,9,Vatara & Kuril,9.32,google_trends
2022-10-23,10,Badda & Aftabnagar,6.32,google_trends
2022-10-23,11,Ramna & Motijheel,11.71,google_trends
2022-10-23,12,Khilgaon & Mugda,6.82,google_trends
2022-10-23,13,Dhanmondi & Azimpur,9.25,google_trends
2022-10-23,14,Wari & Jatrabari,9.34,google_trends
2022-10-23,15,Bashundhara R/A (NSU),20.91,google_trends
2022-10-30,1,Uttara,9.92,google_trends
2022-10-30,2,Mirpur,9.83,google_trends
2022-10-30,3,Gulshan & Banani,8.83,google_trends
2022-10-30,4,Agargaon & Kafrul,7.06,google_trends
2022-10-30,5,Farmgate & Karwan Bazar,14.97,google_trends
2022-10-30,6,Diabari & Ashkona,4.67,google_trends
2022-10-30,7,Uttarkhan & Faidabad,0.97,google_trends
2022-10-30,8,Dakshinkhan & Dumni,4.62,google_trends
2022-10-30,9,Vatara & Kuril,9.59,google_trends
2022-10-30,10,Badda & Aftabnagar,9.5,google_trends
2022-10-30,11,Ramna & Motijheel,16.56,google_trends
2022-10-30,12,Khilgaon & Mugda,10.47,google_trends
2022-10-30,13,Dhanmondi & Azimpur,11.55,google_trends
2022-10-30,14,Wari & Jatrabari,8.83,google_trends
2022-10-30,15,Bashundhara R/A (NSU),14.76,google_trends
2022-11-06,1,Uttara,8.89,google_trends
2022-11-06,2,Mirpur,15.22,google_trends
2022-11-06,3,Gulshan & Banani,11.18,google_trends
2022-11-06,4,Agargaon & Kafrul,6.67,google_trends
2022-11-06,5,Farmgate & Karwan Bazar,16.29,google_trends
2022-11-06,6,Diabari & Ashkona,6.01,google_trends
2022-11-06,7,Uttarkhan & Faidabad,3.13,google_trends
2022-11-06,8,Dakshinkhan & Dumni,1.69,google_trends
2022-11-06,9,Vatara & Kuril,10.75,google_trends
2022-11-06,10,Badda & Aftabnagar,8.64,google_trends
2022-11-06,11,Ramna & Motijheel,15.71,google_trends
2022-11-06,12,Khilgaon & Mugda,11.95,google_trends
2022-11-06,13,Dhanmondi & Azimpur,12.58,google_trends
2022-11-06,14,Wari & Jatrabari,14.36,google_trends
2022-11-06,15,Bashundhara R/A (NSU),18.9,google_trends
2022-11-13,1,Uttara,13.23,google_trends
2022-11-13,2,Mirpur,14.31,google_trends
2022-11-13,3,Gulshan & Banani,7.08,google_trends
2022-11-13,4,Agargaon & Kafrul,7.97,google_trends
2022-11-13,5,Farmgate & Karwan Bazar,11.24,google_trends
2022-11-13,6,Diabari & Ashkona,5.18,google_trends
2022-11-13,7,Uttarkhan & Faidabad,6.15,google_trends
2022-11-13,8,Dakshinkhan & Dumni,1.77,google_trends
2022-11-13,9,Vatara & Kuril,9.52,google_trends
2022-11-13,10,Badda & Aftabnagar,7.21,google_trends
2022-11-13,11,Ramna & Motijheel,14.02,google_trends
2022-11-13,12,Khilgaon & Mugda,9.84,google_trends
2022-11-13,13,Dhanmondi & Azimpur,12.15,google_trends
2022-11-13,14,Wari & Jatrabari,14.63,google_trends
2022-11-13,15,Bashundhara R/A (NSU),17.36,google_trends
2022-11-20,1,Uttara,9.75,google_trends
2022-11-20,2,Mirpur,8.03,google_trends
2022-11-20,3,Gulshan & Banani,5.78,google_trends
2022-11-20,4,Agargaon & Kafrul,6.63,google_trends
2022-11-20,5,Farmgate & Karwan Bazar,12.67,google_trends
2022-11-20,6,Diabari & Ashkona,6.97,google_trends
2022-11-20,7,Uttarkhan & Faidabad,3.6,google_trends
2022-11-20,8,Dakshinkhan & Dumni,4.73,google_trends
2022-11-20,9,Vatara & Kuril,3.98,google_trends
2022-11-20,10,Badda & Aftabnagar,8.6,google_trends
2022-11-20,11,Ramna & Motijheel,10.27,google_trends
2022-11-20,12,Khilgaon & Mugda,7.26,google_trends
2022-11-20,13,Dhanmondi & Azimpur,5.36,google_trends
2022-11-20,14,Wari & Jatrabari,15.74,google_trends
2022-11-20,15,Bashundhara R/A (NSU),11.28,google_trends
2022-11-27,1,Uttara,8.16,google_trends
2022-11-27,2,Mirpur,7.21,google_trends
2022-11-27,3,Gulshan & Banani,12.15,google_trends
2022-11-27,4,Agargaon & Kafrul,9.52,google_trends
2022-11-27,5,Farmgate & Karwan Bazar,7.74,google_trends
2022-11-27,6,Diabari & Ashkona,2.16,google_trends
2022-11-27,7,Uttarkhan & Faidabad,3.54,google_trends
2022-11-27,8,Dakshinkhan & Dumni,5.54,google_trends
2022-11-27,9,Vatara & Kuril,8.38,google_trends
2022-11-27,10,Badda & Aftabnagar,3.87,google_trends
2022-11-27,11,Ramna & Motijheel,8.25,google_trends
2022-11-27,12,Khilgaon & Mugda,4.66,google_trends
2022-11-27,13,Dhanmondi & Azimpur,7.93,google_trends
2022-11-27,14,Wari & Jatrabari,9.68,google_trends
2022-11-27,15,Bashundhara R/A (NSU),9.33,google_trends
2022-12-04,1,Uttara,4.58,google_trends
2022-12-04,2,Mirpur,2.27,google_trends
2022-12-04,3,Gulshan & Banani,11.61,google_trends
2022-12-04,4,Agargaon & Kafrul,9.47,google_trends
2022-12-04,5,Farmgate & Karwan Bazar,6.7,google_trends
2022-12-04,6,Diabari & Ashkona,0.98,google_trends
2022-12-04,7,Uttarkhan & Faidabad,0.0,google_trends
2022-12-04,8,Dakshinkhan & Dumni,5.31,google_trends
2022-12-04,9,Vatara & Kuril,6.31,google_trends
2022-12-04,10,Badda & Aftabnagar,2.19,google_trends
2022-12-04,11,Ramna & Motijheel,3.8,google_trends
2022-12-04,12,Khilgaon & Mugda,6.98,google_trends
2022-12-04,13,Dhanmondi & Azimpur,4.44,google_trends
2022-12-04,14,Wari & Jatrabari,8.71,google_trends
2022-12-04,15,Bashundhara R/A (NSU),8.87,google_trends
2022-12-11,1,Uttara,4.97,google_trends
2022-12-11,2,Mirpur,4.76,google_trends
2022-12-11,3,Gulshan & Banani,6.94,google_trends
2022-12-11,4,Agargaon & Kafrul,4.45,google_trends
2022-12-11,5,Farmgate & Karwan Bazar,9.75,google_trends
2022-12-11,6,Diabari & Ashkona,1.07,google_trends
2022-12-11,7,Uttarkhan & Faidabad,5.88,google_trends
2022-12-11,8,Dakshinkhan & Dumni,6.02,google_trends
2022-12-11,9,Vatara & Kuril,7.27,google_trends
2022-12-11,10,Badda & Aftabnagar,7.52,google_trends
2022-12-11,11,Ramna & Motijheel,11.17,google_trends
2022-12-11,12,Khilgaon & Mugda,9.84,google_trends
2022-12-11,13,Dhanmondi & Azimpur,11.0,google_trends
2022-12-11,14,Wari & Jatrabari,11.97,google_trends
2022-12-11,15,Bashundhara R/A (NSU),11.53,google_trends
2022-12-18,1,Uttara,9.24,google_trends
2022-12-18,2,Mirpur,6.06,google_trends
2022-12-18,3,Gulshan & Banani,10.04,google_trends
2022-12-18,4,Agargaon & Kafrul,8.72,google_trends
2022-12-18,5,Farmgate & Karwan Bazar,9.62,google_trends
2022-12-18,6,Diabari & Ashkona,2.59,google_trends
2022-12-18,7,Uttarkhan & Faidabad,0.0,google_trends
2022-12-18,8,Dakshinkhan & Dumni,5.84,google_trends
2022-12-18,9,Vatara & Kuril,4.88,google_trends
2022-12-18,10,Badda & Aftabnagar,4.55,google_trends
2022-12-18,11,Ramna & Motijheel,6.77,google_trends
2022-12-18,12,Khilgaon & Mugda,7.82,google_trends
2022-12-18,13,Dhanmondi & Azimpur,10.91,google_trends
2022-12-18,14,Wari & Jatrabari,8.0,google_trends
2022-12-18,15,Bashundhara R/A (NSU),13.78,google_trends
2022-12-25,1,Uttara,9.74,google_trends
2022-12-25,2,Mirpur,8.56,google_trends
2022-12-25,3,Gulshan & Banani,8.72,google_trends
2022-12-25,4,Agargaon & Kafrul,3.51,google_trends
2022-12-25,5,Farmgate & Karwan Bazar,6.85,google_trends
2022-12-25,6,Diabari & Ashkona,3.37,google_trends
2022-12-25,7,Uttarkhan & Faidabad,3.88,google_trends
2022-12-25,8,Dakshinkhan & Dumni,3.68,google_trends
2022-12-25,9,Vatara & Kuril,8.93,google_trends
2022-12-25,10,Badda & Aftabnagar,7.8,google_trends
2022-12-25,11,Ramna & Motijheel,9.93,google_trends
2022-12-25,12,Khilgaon & Mugda,10.96,google_trends
2022-12-25,13,Dhanmondi & Azimpur,6.73,google_trends
2022-12-25,14,Wari & Jatrabari,10.64,google_trends
2022-12-25,15,Bashundhara R/A (NSU),19.41,google_trends
2025-06-29,1,Uttara,37.42,google_trends
2025-06-29,2,Mirpur,47.0,google_trends
2025-06-29,3,Gulshan & Banani,42.48,google_trends
2025-06-29,4,Agargaon & Kafrul,39.91,google_trends
2025-06-29,5,Farmgate & Karwan Bazar,55.22,google_trends
2025-06-29,6,Diabari & Ashkona,20.6,google_trends
2025-06-29,7,Uttarkhan & Faidabad,18.44,google_trends
2025-06-29,8,Dakshinkhan & Dumni,18.22,google_trends
2025-06-29,9,Vatara & Kuril,34.31,google_trends
2025-06-29,10,Badda & Aftabnagar,36.56,google_trends
2025-06-29,11,Ramna & Motijheel,56.21,google_trends
2025-06-29,12,Khilgaon & Mugda,44.87,google_trends
2025-06-29,13,Dhanmondi & Azimpur,49.09,google_trends
2025-06-29,14,Wari & Jatrabari,52.5,google_trends
2025-06-29,15,Bashundhara R/A (NSU),70.13,google_trends
2025-07-06,1,Uttara,37.32,google_trends
2025-07-06,2,Mirpur,48.68,google_trends
2025-07-06,3,Gulshan & Banani,38.01,google_trends
2025-07-06,4,Agargaon & Kafrul,32.01,google_trends
2025-07-06,5,Farmgate & Karwan Bazar,50.27,google_trends
