date,zone_id,zone_name,mobility_risk_score
2020-03-24,3,Gulshan & Banani,44.85
2020-03-24,4,Agargaon & Kafrul,30.86
2020-03-24,5,Farmgate & Karwan Bazar,53.37
2020-03-24,6,Diabari & Ashkona,22.96
2020-03-24,7,Uttarkhan & Faidabad,20.36
2020-03-24,8,Dakshinkhan & Dumni,20.5
2020-03-24,9,Vatara & Kuril,36.68
2020-03-24,10,Badda & Aftabnagar,37.32
2020-03-24,11,Ramna & Motijheel,61.26
2020-03-24,12,Khilgaon & Mugda,35.08
2020-03-24,13,Dhanmondi & Azimpur,49.75
2020-03-24,14,Wari & Jatrabari,50.59
2020-03-24,15,Bashundhara R/A (NSU),72.75
2020-03-25,1,Uttara,47.71
2020-03-25,2,Mirpur,53.15
2020-03-25,3,Gulshan & Banani,50.42
2020-03-25,4,Agargaon & Kafrul,36.73
2020-03-25,5,Farmgate & Karwan Bazar,63.55
2020-03-25,6,Diabari & Ashkona,23.49
2020-03-25,7,Uttarkhan & Faidabad,17.72
2020-03-25,8,Dakshinkhan & Dumni,22.37
2020-03-25,9,Vatara & Kuril,45.55
2020-03-25,10,Badda & Aftabnagar,34.26
2020-03-25,11,Ramna & Motijheel,67.52
2020-03-25,12,Khilgaon & Mugda,47.11
2020-03-25,13,Dhanmondi & Azimpur,60.73
2020-03-25,14,Wari & Jatrabari,62.56
2020-03-25,15,Bashundhara R/A (NSU),86.76
2020-03-26,1,Uttara,60.82
2020-03-26,2,Mirpur,77.87
2020-03-26,3,Gulshan & Banani,57.29
2020-03-26,4,Agargaon & Kafrul,46.5
2020-03-26,5,Farmgate & Karwan Bazar,83.81
2020-03-26,6,Diabari & Ashkona,30.29
2020-03-26,7,Uttarkhan & Faidabad,22.95
2020-03-26,8,Dakshinkhan & Dumni,27.08
2020-03-26,9,Vatara & Kuril,55.54
2020-03-26,10,Badda & Aftabnagar,48.28
2020-03-26,11,Ramna & Motijheel,79.36
2020-03-26,12,Khilgaon & Mugda,62.5
2020-03-26,13,Dhanmondi & Azimpur,65.83
2020-03-26,14,Wari & Jatrabari,69.42
2020-03-26,15,Bashundhara R/A (NSU),100.0
2020-03-27,1,Uttara,54.53
2020-03-27,2,Mirpur,65.65
2020-03-27,3,Gulshan & Banani,57.48
2020-03-27,4,Agargaon & Kafrul,41.01
2020-03-27,5,Farmgate & Karwan Bazar,63.65
2020-03-27,6,Diabari & Ashkona,32.58
2020-03-27,7,Uttarkhan & Faidabad,28.84
2020-03-27,8,Dakshinkhan & Dumni,28.75
2020-03-27,9,Vatara & Kuril,48.37
2020-03-27,10,Badda & Aftabnagar,47.37
2020-03-27,11,Ramna & Motijheel,81.48
2020-03-27,12,Khilgaon & Mugda,60.13
2020-03-27,13,Dhanmondi & Azimpur,65.31
2020-03-27,14,Wari & Jatrabari,64.91
2020-03-27,15,Bashundhara R/A (NSU),95.72
2020-03-28,1,Uttara,55.61
2020-03-28,2,Mirpur,64.4
2020-03-28,3,Gulshan & Banani,61.39
2020-03-28,4,Agargaon & Kafrul,50.76
2020-03-28,5,Farmgate & Karwan Bazar,71.95
2020-03-28,6,Diabari & Ashkona,32.46
2020-03-28,7,Uttarkhan & Faidabad,23.78
2020-03-28,8,Dakshinkhan & Dumni,25.47
2020-03-28,9,Vatara & Kuril,52.01
2020-03-28,10,Badda & Aftabnagar,51.04
2020-03-28,11,Ramna & Motijheel,72.54
2020-03-28,12,Khilgaon & Mugda,61.9
2020-03-28,13,Dhanmondi & Azimpur,60.78
2020-03-28,14,Wari & Jatrabari,74.77
2020-03-28,15,Bashundhara R/A (NSU),100.0
2020-03-29,1,Uttara,55.05
2020-03-29,2,Mirpur,65.25
2020-03-29,3,Gulshan & Banani,61.27
2020-03-29,4,Agargaon & Kafrul,45.64
2020-03-29,5,Farmgate & Karwan Bazar,69.74
2020-03-29,6,Diabari & Ashkona,30.83
2020-03-29,7,Uttarkhan & Faidabad,23.58
2020-03-29,8,Dakshinkhan & Dumni,32.19
2020-03-29,9,Vatara & Kuril,48.44
2020-03-29,10,Badda & Aftabnagar,52.1
2020-03-29,11,Ramna & Motijheel,80.54
2020-03-29,12,Khilgaon & Mugda,62.11
2020-03-29,13,Dhanmondi & Azimpur,76.53
2020-03-29,14,Wari & Jatrabari,77.24
2020-03-29,15,Bashundhara R/A (NSU),99.16
2020-03-30,1,Uttara,51.01
2020-03-30,2,Mirpur,66.09
2020-03-30,3,Gulshan & Banani,63.32
2020-03-30,4,Agargaon & Kafrul,47.85
2020-03-30,5,Farmgate & Karwan Bazar,76.19
2020-03-30,6,Diabari & Ashkona,27.3
2020-03-30,7,Uttarkhan & Faidabad,20.04
2020-03-30,8,Dakshinkhan & Dumni,32.45
2020-03-30,9,Vatara & Kuril,53.86
2020-03-30,10,Badda & Aftabnagar,49.99
2020-03-30,11,Ramna & Motijheel,70.37
2020-03-30,12,Khilgaon & Mugda,64.59
2020-03-30,13,Dhanmondi & Azimpur,69.84
2020-03-30,14,Wari & Jatrabari,68.77
2020-03-30,15,Bashundhara R/A (NSU),93.3
2020-03-31,1,Uttara,53.01
2020-03-31,2,Mirpur,68.64
2020-03-31,3,Gulshan & Banani,60.45
2020-03-31,4,Agargaon & Kafrul,44.07
2020-03-31,5,Farmgate & Karwan Bazar,79.96
2020-03-31,6,Diabari & Ashkona,30.66
2020-03-31,7,Uttarkhan & Faidabad,24.52
2020-03-31,8,Dakshinkhan & Dumni,27.93
2020-03-31,9,Vatara & Kuril,50.52
2020-03-31,10,Badda & Aftabnagar,50.06
2020-03-31,11,Ramna & Motijheel,79.05
2020-03-31,12,Khilgaon & Mugda,57.93
2020-03-31,13,Dhanmondi & Azimpur,63.97
2020-03-31,14,Wari & Jatrabari,63.97
2020-03-31,15,Bashundhara R/A (NSU),99.41
2020-04-01,1,Uttara,53.83
2020-04-01,2,Mirpur,68.98
2020-04-01,3,Gulshan & Banani,58.75
2020-04-01,4,Agargaon & Kafrul,39.62
2020-04-01,5,Farmgate & Karwan Bazar,69.79
2020-04-01,6,Diabari & Ashkona,32.74
2020-04-01,7,Uttarkhan & Faidabad,24.79
2020-04-01,8,Dakshinkhan & Dumni,27.22
2020-04-01,9,Vatara & Kuril,49.75
2020-04-01,10,Badda & Aftabnagar,49.12
2020-04-01,11,Ramna & Motijheel,78.86
2020-04-01,12,Khilgaon & Mugda,66.1
2020-04-01,13,Dhanmondi & Azimpur,61.26
2020-04-01,14,Wari & Jatrabari,89.25
2020-04-01,15,Bashundhara R/A (NSU),95.55
2020-04-02,1,Uttara,60.46
2020-04-02,2,Mirpur,65.66
2020-04-02,3,Gulshan & Banani,63.4
2020-04-02,4,Agargaon & Kafrul,48.05
2020-04-02,5,Farmgate & Karwan Bazar,61.75
2020-04-02,6,Diabari & Ashkona,29.85
2020-04-02,7,Uttarkhan & Faidabad,27.75
2020-04-02,8,Dakshinkhan & Dumni,30.47
2020-04-02,9,Vatara & Kuril,50.66
2020-04-02,10,Badda & Aftabnagar,52.4
2020-04-02,11,Ramna & Motijheel,88.94
2020-04-02,12,Khilgaon & Mugda,65.36
2020-04-02,13,Dhanmondi & Azimpur,65.8
2020-04-02,14,Wari & Jatrabari,77.27
2020-04-02,15,Bashundhara R/A (NSU),100.0
2020-04-03,1,Uttara,54.33
2020-04-03,2,Mirpur,63.66
2020-04-03,3,Gulshan & Banani,54.55
2020-04-03,4,Agargaon & Kafrul,37.34
2020-04-03,5,Farmgate & Karwan Bazar,67.6
2020-04-03,6,Diabari & Ashkona,32.21
2020-04-03,7,Uttarkhan & Faidabad,20.79
2020-04-03,8,Dakshinkhan & Dumni,28.84
2020-04-03,9,Vatara & Kuril,48.36
2020-04-03,10,Badda & Aftabnagar,47.85
2020-04-03,11,Ramna & Motijheel,65.8
2020-04-03,12,Khilgaon & Mugda,57.78
2020-04-03,13,Dhanmondi & Azimpur,60.42
2020-04-03,14,Wari & Jatrabari,66.58
2020-04-03,15,Bashundhara R/A (NSU),96.49
2020-04-04,1,Uttara,48.79
2020-04-04,2,Mirpur,75.66
2020-04-04,3,Gulshan & Banani,52.68
2020-04-04,4,Agargaon & Kafrul,45.34
2020-04-04,5,Farmgate & Karwan Bazar,77.43
2020-04-04,6,Diabari & Ashkona,33.05
2020-04-04,7,Uttarkhan & Faidabad,21.33
2020-04-04,8,Dakshinkhan & Dumni,24.99
2020-04-04,9,Vatara & Kuril,48.7
2020-04-04,10,Badda & Aftabnagar,48.62
2020-04-04,11,Ramna & Motijheel,73.79
2020-04-04,12,Khilgaon & Mugda,68.54
2020-04-04,13,Dhanmondi & Azimpur,72.94
2020-04-04,14,Wari & Jatrabari,75.31
2020-04-04,15,Bashundhara R/A (NSU),100.0
2020-04-05,1,Uttara,56.01
2020-04-05,2,Mirpur,73.69
2020-04-05,3,Gulshan & Banani,55.82
2020-04-05,4,Agargaon & Kafrul,40.72
2020-04-05,5,Farmgate & Karwan Bazar,75.24
2020-04-05,6,Diabari & Ashkona,33.94
2020-04-05,7,Uttarkhan & Faidabad,26.22
2020-04-05,8,Dakshinkhan & Dumni,25.65
2020-04-05,9,Vatara & Kuril,52.49
2020-04-05,10,Badda & Aftabnagar,47.38
2020-04-05,11,Ramna & Motijheel,81.49
2020-04-05,12,Khilgaon & Mugda,68.24
2020-04-05,13,Dhanmondi & Azimpur,58.53
2020-04-05,14,Wari & Jatrabari,69.73
2020-04-05,15,Bashundhara R/A (NSU),100.0
2020-04-06,1,Uttara,55.43
2020-04-06,2,Mirpur,70.23
2020-04-06,3,Gulshan & Banani,55.25
2020-04-06,4,Agargaon & Kafrul,54.07
2020-04-06,5,Farmgate & Karwan Bazar,77.28
2020-04-06,6,Diabari & Ashkona,31.57
2020-04-06,7,Uttarkhan & Faidabad,28.49
2020-04-06,8,Dakshinkhan & Dumni,24.6
2020-04-06,9,Vatara & Kuril,50.56
2020-04-06,10,Badda & Aftabnagar,50.3
2020-04-06,11,Ramna & Motijheel,81.6
2020-04-06,12,Khilgaon & Mugda,67.63
2020-04-06,13,Dhanmondi & Azimpur,66.94
2020-04-06,14,Wari & Jatrabari,77.76
2020-04-06,15,Bashundhara R/A (NSU),100.0
2020-04-07,1,Uttara,55.15
2020-04-07,2,Mirpur,69.35
2020-04-07,3,Gulshan & Banani,56.37
2020-04-07,4,Agargaon & Kafrul,50.94
2020-04-07,5,Farmgate & Karwan Bazar,74.41
2020-04-07,6,Diabari & Ashkona,32.67
2020-04-07,7,Uttarkhan & Faidabad,22.39
2020-04-07,8,Dakshinkhan & Dumni,29.29
2020-04-07,9,Vatara & Kuril,58.21
2020-04-07,10,Badda & Aftabnagar,52.37
2020-04-07,11,Ramna & Motijheel,81.83
2020-04-07,12,Khilgaon & Mugda,50.71
2020-04-07,13,Dhanmondi & Azimpur,67.14
2020-04-07,14,Wari & Jatrabari,74.87
2020-04-07,15,Bashundhara R/A (NSU),99.15
2020-04-08,1,Uttara,59.98
2020-04-08,2,Mirpur,70.11
2020-04-08,3,Gulshan & Banani,59.1
2020-04-08,4,Agargaon & Kafrul,48.39
2020-04-08,5,Farmgate & Karwan Bazar,69.35
2020-04-08,6,Diabari & Ashkona,34.91
2020-04-08,7,Uttarkhan & Faidabad,29.17
2020-04-08,8,Dakshinkhan & Dumni,30.09
2020-04-08,9,Vatara & Kuril,58.05
2020-04-08,10,Badda & Aftabnagar,51.9
2020-04-08,11,Ramna & Motijheel,76.04
2020-04-08,12,Khilgaon & Mugda,71.76
2020-04-08,13,Dhanmondi & Azimpur,67.08
2020-04-08,14,Wari & Jatrabari,74.93
2020-04-08,15,Bashundhara R/A (NSU),100.0
2020-04-09,1,Uttara,62.41
2020-04-09,2,Mirpur,73.52
2020-04-09,3,Gulshan & Banani,57.22
2020-04-09,4,Agargaon & Kafrul,53.26
2020-04-09,5,Farmgate & Karwan Bazar,80.56
2020-04-09,6,Diabari & Ashkona,33.01
2020-04-09,7,Uttarkhan & Faidabad,27.0
2020-04-09,8,Dakshinkhan & Dumni,25.53
2020-04-09,9,Vatara & Kuril,50.7
2020-04-09,10,Badda & Aftabnagar,53.16
2020-04-09,11,Ramna & Motijheel,79.47
2020-04-09,12,Khilgaon & Mugda,69.35
2020-04-09,13,Dhanmondi & Azimpur,68.28
2020-04-09,14,Wari & Jatrabari,75.11
2020-04-09,15,Bashundhara R/A (NSU),100.0
2020-04-10,1,Uttara,59.69
2020-04-10,2,Mirpur,63.23
2020-04-10,3,Gulshan & Banani,56.84
2020-04-10,4,Agargaon & Kafrul,43.86
2020-04-10,5,Farmgate & Karwan Bazar,69.85
2020-04-10,6,Diabari & Ashkona,29.36
2020-04-10,7,Uttarkhan & Faidabad,28.54
2020-04-10,8,Dakshinkhan & Dumni,26.59
2020-04-10,9,Vatara & Kuril,51.87
2020-04-10,10,Badda & Aftabnagar,54.4
2020-04-10,11,Ramna & Motijheel,86.09
2020-04-10,12,Khilgaon & Mugda,72.06
2020-04-10,13,Dhanmondi & Azimpur,65.39
2020-04-10,14,Wari & Jatrabari,64.55
2020-04-10,15,Bashundhara R/A (NSU),97.23
2020-04-11,1,Uttara,55.09
2020-04-11,2,Mirpur,68.65
2020-04-11,3,Gulshan & Banani,51.44
2020-04-11,4,Agargaon & Kafrul,50.08
2020-04-11,5,Farmgate & Karwan Bazar,88.67
2020-04-11,6,Diabari & Ashkona,30.36
2020-04-11,7,Uttarkhan & Faidabad,26.38
2020-04-11,8,Dakshinkhan & Dumni,25.16
2020-04-11,9,Vatara & Kuril,50.83
2020-04-11,10,Badda & Aftabnagar,52.06
2020-04-11,11,Ramna & Motijheel,81.3
2020-04-11,12,Khilgaon & Mugda,70.45
2020-04-11,13,Dhanmondi & Azimpur,71.77
2020-04-11,14,Wari & Jatrabari,85.35
2020-04-11,15,Bashundhara R/A (NSU),100.0
2020-04-12,1,Uttara,56.63
2020-04-12,2,Mirpur,61.91
2020-04-12,3,Gulshan & Banani,60.57
2020-04-12,4,Agargaon & Kafrul,48.61
2020-04-12,5,Farmgate & Karwan Bazar,79.36
2020-04-12,6,Diabari & Ashkona,31.9
2020-04-12,7,Uttarkhan & Faidabad,20.1
2020-04-12,8,Dakshinkhan & Dumni,26.12
2020-04-12,9,Vatara & Kuril,51.67
2020-04-12,10,Badda & Aftabnagar,48.58
2020-04-12,11,Ramna & Motijheel,83.18
2020-04-12,12,Khilgaon & Mugda,71.62
2020-04-12,13,Dhanmondi & Azimpur,70.2
2020-04-12,14,Wari & Jatrabari,69.08
2020-04-12,15,Bashundhara R/A (NSU),99.9
2020-04-13,1,Uttara,59.33
2020-04-13,2,Mirpur,71.78
2020-04-13,3,Gulshan & Banani,60.12
2020-04-13,4,Agargaon & Kafrul,49.23
2020-04-13,5,Farmgate & Karwan Bazar,73.66
2020-04-13,6,Diabari & Ashkona,28.33
2020-04-13,7,Uttarkhan & Faidabad,26.24
2020-04-13,8,Dakshinkhan & Dumni,29.97
2020-04-13,9,Vatara & Kuril,60.25
2020-04-13,10,Badda & Aftabnagar,54.36
2020-04-13,11,Ramna & Motijheel,81.16
2020-04-13,12,Khilgaon & Mugda,69.0
2020-04-13,13,Dhanmondi & Azimpur,69.89
2020-04-13,14,Wari & Jatrabari,67.4
2020-04-13,15,Bashundhara R/A (NSU),99.62
2020-04-14,1,Uttara,62.41
2020-04-14,2,Mirpur,73.91
2020-04-14,3,Gulshan & Banani,57.32
2020-04-14,4,Agargaon & Kafrul,53.45
2020-04-14,5,Farmgate & Karwan Bazar,74.64
2020-04-14,6,Diabari & Ashkona,31.64
2020-04-14,7,Uttarkhan & Faidabad,29.65
2020-04-14,8,Dakshinkhan & Dumni,27.17
2020-04-14,9,Vatara & Kuril,52.92
2020-04-14,10,Badda & Aftabnagar,47.22
2020-04-14,11,Ramna & Motijheel,76.49
2020-04-14,12,Khilgaon & Mugda,72.07
2020-04-14,13,Dhanmondi & Azimpur,55.35
2020-04-14,14,Wari & Jatrabari,74.83
2020-04-14,15,Bashundhara R/A (NSU),100.0
2020-04-15,1,Uttara,56.84
2020-04-15,2,Mirpur,68.23
2020-04-15,3,Gulshan & Banani,63.44
2020-04-15,4,Agargaon & Kafrul,51.15
2020-04-15,5,Farmgate & Karwan Bazar,76.81
2020-04-15,6,Diabari & Ashkona,34.48
2020-04-15,7,Uttarkhan & Faidabad,24.54
2020-04-15,8,Dakshinkhan & Dumni,28.01
2020-04-15,9,Vatara & Kuril,54.81
2020-04-15,10,Badda & Aftabnagar,47.78
2020-04-15,11,Ramna & Motijheel,87.42
2020-04-15,12,Khilgaon & Mugda,74.41
2020-04-15,13,Dhanmondi & Azimpur,69.76
2020-04-15,14,Wari & Jatrabari,70.05
2020-04-15,15,Bashundhara R/A (NSU),100.0
2020-04-16,1,Uttara,57.5
2020-04-16,2,Mirpur,77.03
2020-04-16,3,Gulshan & Banani,64.3
2020-04-16,4,Agargaon & Kafrul,49.29
2020-04-16,5,Farmgate & Karwan Bazar,75.5
2020-04-16,6,Diabari & Ashkona,26.06
2020-04-16,7,Uttarkhan & Faidabad,25.64
2020-04-16,8,Dakshinkhan & Dumni,24.51
2020-04-16,9,Vatara & Kuril,55.11
2020-04-16,10,Badda & Aftabnagar,52.42
2020-04-16,11,Ramna & Motijheel,84.52
2020-04-16,12,Khilgaon & Mugda,65.99
2020-04-16,13,Dhanmondi & Azimpur,60.53
2020-04-16,14,Wari & Jatrabari,74.56
2020-04-16,15,Bashundhara R/A (NSU),100.0
2020-04-17,1,Uttara,51.56
2020-04-17,2,Mirpur,61.09
2020-04-17,3,Gulshan & Banani,49.92
2020-04-17,4,Agargaon & Kafrul,40.19
2020-04-17,5,Farmgate & Karwan Bazar,79.2
2020-04-17,6,Diabari & Ashkona,33.91
2020-04-17,7,Uttarkhan & Faidabad,24.91
2020-04-17,8,Dakshinkhan & Dumni,27.71
2020-04-17,9,Vatara & Kuril,47.2
2020-04-17,10,Badda & Aftabnagar,50.62
2020-04-17,11,Ramna & Motijheel,90.47
2020-04-17,12,Khilgaon & Mugda,54.81
2020-04-17,13,Dhanmondi & Azimpur,67.63
2020-04-17,14,Wari & Jatrabari,74.95
2020-04-17,15,Bashundhara R/A (NSU),94.59
2020-04-18,1,Uttara,53.42
2020-04-18,2,Mirpur,62.69
2020-04-18,3,Gulshan & Banani,56.06
2020-04-18,4,Agargaon & Kafrul,44.46
2020-04-18,5,Farmgate & Karwan Bazar,77.09
2020-04-18,6,Diabari & Ashkona,34.05
2020-04-18,7,Uttarkhan & Faidabad,19.11
2020-04-18,8,Dakshinkhan & Dumni,28.2
2020-04-18,9,Vatara & Kuril,49.72
2020-04-18,10,Badda & Aftabnagar,46.4
2020-04-18,11,Ramna & Motijheel,75.37
2020-04-18,12,Khilgaon & Mugda,63.0
2020-04-18,13,Dhanmondi & Azimpur,73.96
2020-04-18,14,Wari & Jatrabari,79.58
2020-04-18,15,Bashundhara R/A (NSU),100.0
2020-04-19,1,Uttara,60.13
2020-04-19,2,Mirpur,69.91
2020-04-19,3,Gulshan & Banani,55.7
2020-04-19,4,Agargaon & Kafrul,47.12
2020-04-19,5,Farmgate & Karwan Bazar,71.61
2020-04-19,6,Diabari & Ashkona,29.93
2020-04-19,7,Uttarkhan & Faidabad,30.39
2020-04-19,8,Dakshinkhan & Dumni,26.34
2020-04-19,9,Vatara & Kuril,48.2
2020-04-19,10,Badda & Aftabnagar,49.13
2020-04-19,11,Ramna & Motijheel,85.03
2020-04-19,12,Khilgaon & Mugda,65.78
2020-04-19,13,Dhanmondi & Azimpur,62.78
2020-04-19,14,Wari & Jatrabari,78.17
2020-04-19,15,Bashundhara R/A (NSU),98.71
2020-04-20,1,Uttara,62.69
2020-04-20,2,Mirpur,74.42
2020-04-20,3,Gulshan & Banani,55.64
2020-04-20,4,Agargaon & Kafrul,48.44
2020-04-20,5,Farmgate & Karwan Bazar,86.94
2020-04-20,6,Diabari & Ashkona,32.79
2020-04-20,7,Uttarkhan & Faidabad,24.26
2020-04-20,8,Dakshinkhan & Dumni,28.01
2020-04-20,9,Vatara & Kuril,49.93
2020-04-20,10,Badda & Aftabnagar,48.94
2020-04-20,11,Ramna & Motijheel,74.25
2020-04-20,12,Khilgaon & Mugda,65.12
2020-04-20,13,Dhanmondi & Azimpur,66.56
2020-04-20,14,Wari & Jatrabari,72.89
2020-04-20,15,Bashundhara R/A (NSU),97.01
2020-04-21,1,Uttara,57.43
2020-04-21,2,Mirpur,76.96
2020-04-21,3,Gulshan & Banani,63.32
2020-04-21,4,Agargaon & Kafrul,43.93
2020-04-21,5,Farmgate & Karwan Bazar,76.45
2020-04-21,6,Diabari & Ashkona,31.3
2020-04-21,7,Uttarkhan & Faidabad,27.66
2020-04-21,8,Dakshinkhan & Dumni,28.8
2020-04-21,9,Vatara & Kuril,42.81
2020-04-21,10,Badda & Aftabnagar,49.13
2020-04-21,11,Ramna & Motijheel,81.95
2020-04-21,12,Khilgaon & Mugda,58.88
2020-04-21,13,Dhanmondi & Azimpur,64.73
2020-04-21,14,Wari & Jatrabari,74.5
2020-04-21,15,Bashundhara R/A (NSU),98.53
2020-04-22,1,Uttara,61.11
2020-04-22,2,Mirpur,67.22
2020-04-22,3,Gulshan & Banani,58.62
2020-04-22,4,Agargaon & Kafrul,56.26
2020-04-22,5,Farmgate & Karwan Bazar,80.29
2020-04-22,6,Diabari & Ashkona,34.32
2020-04-22,7,Uttarkhan & Faidabad,26.14
2020-04-22,8,Dakshinkhan & Dumni,26.27
2020-04-22,9,Vatara & Kuril,54.62
2020-04-22,10,Badda & Aftabnagar,54.06
2020-04-22,11,Ramna & Motijheel,86.33
2020-04-22,12,Khilgaon & Mugda,57.05
2020-04-22,13,Dhanmondi & Azimpur,72.88
2020-04-22,14,Wari & Jatrabari,76.35
2020-04-22,15,Bashundhara R/A (NSU),99.01
2020-04-23,1,Uttara,58.93
2020-04-23,2,Mirpur,74.21
2020-04-23,3,Gulshan & Banani,58.37
2020-04-23,4,Agargaon & Kafrul,53.18
2020-04-23,5,Farmgate & Karwan Bazar,72.81
2020-04-23,6,Diabari & Ashkona,33.74
2020-04-23,7,Uttarkhan & Faidabad,29.53
2020-04-23,8,Dakshinkhan & Dumni,24.65
2020-04-23,9,Vatara & Kuril,59.96
2020-04-23,10,Badda & Aftabnagar,53.28
2020-04-23,11,Ramna & Motijheel,69.66
2020-04-23,12,Khilgaon & Mugda,61.13
2020-04-23,13,Dhanmondi & Azimpur,67.83
2020-04-23,14,Wari & Jatrabari,64.53
2020-04-23,15,Bashundhara R/A (NSU),100.0
2020-04-24,1,Uttara,51.86
2020-04-24,2,Mirpur,64.82
2020-04-24,3,Gulshan & Banani,46.73
2020-04-24,4,Agargaon & Kafrul,46.98
2020-04-24,5,Farmgate & Karwan Bazar,73.24
2020-04-24,6,Diabari & Ashkona,25.87
2020-04-24,7,Uttarkhan & Faidabad,25.76
2020-04-24,8,Dakshinkhan & Dumni,31.11
2020-04-24,9,Vatara & Kuril,50.01
2020-04-24,10,Badda & Aftabnagar,47.58
2020-04-24,11,Ramna & Motijheel,74.74
2020-04-24,12,Khilgaon & Mugda,64.0
2020-04-24,13,Dhanmondi & Azimpur,70.92
2020-04-24,14,Wari & Jatrabari,72.53
2020-04-24,15,Bashundhara R/A (NSU),99.77
2020-04-25,1,Uttara,58.76
2020-04-25,2,Mirpur,68.37
2020-04-25,3,Gulshan & Banani,62.24
2020-04-25,4,Agargaon & Kafrul,47.98
2020-04-25,5,Farmgate & Karwan Bazar,77.62
2020-04-25,6,Diabari & Ashkona,32.66
2020-04-25,7,Uttarkhan & Faidabad,25.72
2020-04-25,8,Dakshinkhan & Dumni,26.67
2020-04-25,9,Vatara & Kuril,47.65
2020-04-25,10,Badda & Aftabnagar,48.74
2020-04-25,11,Ramna & Motijheel,77.7
2020-04-25,12,Khilgaon & Mugda,71.37
2020-04-25,13,Dhanmondi & Azimpur,69.05
2020-04-25,14,Wari & Jatrabari,65.94
2020-04-25,15,Bashundhara R/A (NSU),96.29
2020-04-26,1,Uttara,62.99
2020-04-26,2,Mirpur,73.26
2020-04-26,3,Gulshan & Banani,53.92
2020-04-26,4,Agargaon & Kafrul,47.07
2020-04-26,5,Farmgate & Karwan Bazar,65.67
2020-04-26,6,Diabari & Ashkona,30.73
2020-04-26,7,Uttarkhan & Faidabad,24.12
2020-04-26,8,Dakshinkhan & Dumni,28.07
2020-04-26,9,Vatara & Kuril,50.46
2020-04-26,10,Badda & Aftabnagar,46.03
2020-04-26,11,Ramna & Motijheel,77.1
2020-04-26,12,Khilgaon & Mugda,68.51
2020-04-26,13,Dhanmondi & Azimpur,68.41
2020-04-26,14,Wari & Jatrabari,85.33
2020-04-26,15,Bashundhara R/A (NSU),100.0
2020-04-27,1,Uttara,57.14
2020-04-27,2,Mirpur,71.8
2020-04-27,3,Gulshan & Banani,59.4
2020-04-27,4,Agargaon & Kafrul,44.2
2020-04-27,5,Farmgate & Karwan Bazar,86.68
2020-04-27,6,Diabari & Ashkona,31.27
2020-04-27,7,Uttarkhan & Faidabad,28.19
2020-04-27,8,Dakshinkhan & Dumni,30.67
2020-04-27,9,Vatara & Kuril,50.79
2020-04-27,10,Badda & Aftabnagar,55.42
2020-04-27,11,Ramna & Motijheel,82.58
2020-04-27,12,Khilgaon & Mugda,68.76
2020-04-27,13,Dhanmondi & Azimpur,67.22
2020-04-27,14,Wari & Jatrabari,71.43
2020-04-27,15,Bashundhara R/A (NSU),96.94
2020-04-28,1,Uttara,62.42
2020-04-28,2,Mirpur,61.38
2020-04-28,3,Gulshan & Banani,60.04
2020-04-28,4,Agargaon & Kafrul,47.53
2020-04-28,5,Farmgate & Karwan Bazar,82.25
2020-04-28,6,Diabari & Ashkona,29.07
2020-04-28,7,Uttarkhan & Faidabad,21.37
2020-04-28,8,Dakshinkhan & Dumni,36.81
2020-04-28,9,Vatara & Kuril,48.54
2020-04-28,10,Badda & Aftabnagar,52.24
2020-04-28,11,Ramna & Motijheel,86.16
2020-04-28,12,Khilgaon & Mugda,63.27
2020-04-28,13,Dhanmondi & Azimpur,70.22
2020-04-28,14,Wari & Jatrabari,72.2
2020-04-28,15,Bashundhara R/A (NSU),100.0
2020-04-29,1,Uttara,47.1
2020-04-29,2,Mirpur,74.28
2020-04-29,3,Gulshan & Banani,64.18
2020-04-29,4,Agargaon & Kafrul,47.59
2020-04-29,5,Farmgate & Karwan Bazar,72.04
2020-04-29,6,Diabari & Ashkona,34.9
2020-04-29,7,Uttarkhan & Faidabad,27.35
2020-04-29,8,Dakshinkhan & Dumni,24.54
2020-04-29,9,Vatara & Kuril,54.49
2020-04-29,10,Badda & Aftabnagar,47.09
2020-04-29,11,Ramna & Motijheel,78.28
2020-04-29,12,Khilgaon & Mugda,55.01
2020-04-29,13,Dhanmondi & Azimpur,57.9
2020-04-29,14,Wari & Jatrabari,68.07
2020-04-29,15,Bashundhara R/A (NSU),97.2
2020-04-30,1,Uttara,59.35
2020-04-30,2,Mirpur,74.11
2020-04-30,3,Gulshan & Banani,52.39
2020-04-30,4,Agargaon & Kafrul,42.52
2020-04-30,5,Farmgate & Karwan Bazar,68.45
2020-04-30,6,Diabari & Ashkona,33.24
2020-04-30,7,Uttarkhan & Faidabad,23.09
2020-04-30,8,Dakshinkhan & Dumni,28.88
2020-04-30,9,Vatara & Kuril,54.51
2020-04-30,10,Badda & Aftabnagar,52.27
2020-04-30,11,Ramna & Motijheel,80.44
2020-04-30,12,Khilgaon & Mugda,61.04
2020-04-30,13,Dhanmondi & Azimpur,66.36
2020-04-30,14,Wari & Jatrabari,69.12
2020-04-30,15,Bashundhara R/A (NSU),96.05
2020-05-01,1,Uttara,54.74
2020-05-01,2,Mirpur,62.57
2020-05-01,3,Gulshan & Banani,42.5
2020-05-01,4,Agargaon & Kafrul,46.31
